filename,year,date,announcement,page,paragraph_id,text,fiscal_risk_score,risk_index
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,13,67,"Ello es especialmente notorio en 2025, año en el que se acelera el gasto público acorde con el incremento previsto en ingresos, aun cuando este último se sustenta en factores transitorios, para requerirse ajustes significativos en el gasto público, en los años siguientes. El CF reitera que la senda de GNFGG prevista en el MMM podría estar sujeta a presiones adicionales que, en caso de materializarse, conllevarían a continuar aplazando el proceso de consolidación fiscal. Dichas presiones provienen de diversas iniciativas legislativas que crean mayores gastos públicos permanentes, sobre todo en personal y pensiones; así como de los anuncios del propio Poder Ejecutivo de ejecutar diversos megaproyectos de infraestructura sin especificar si, para los mismos, se cuenta con la viabilidad .pe",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,13,62,"por ciento del PBI). A juicio del CF, esta composición de IRRNN e INORRNN refleja que los ingresos fiscales de mediano plazo dependen de fuentes transitorias y no hay perspectivas de incremento de ingresos de carácter permanente. En un contexto de necesidad de avanzar en la consolidación fiscal, el CF considera necesario iniciar un debate público y técnico alrededor de una posible reforma tributaria dirigida a incrementar los ingresos fiscales en forma permanente.",2,0.4
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,19,99,"Respecto a los riesgos fiscales, el CF resalta que existe un amplio conjunto de riesgos que pueden afectar la trayectoria del déficit y el endeudamiento. Algunos de estos riesgos, tales como la exposición de la deuda a variaciones cambiarias, han sido identificados y discutidos en el MMM, pero otros como la materialización de iniciativas legislativas que imposibiliten la reducción de los niveles de déficit fiscal, y otros riesgos derivados de decisiones del Legislativo y Ejecutivo, no han sido abordados. El CF advierte que la materialización de nuevas rebajas en la calificación soberana o una eventual pérdida del grado de inversión son riesgos latentes dentro del horizonte de proyección del MMM, cuya probabilidad de ocurrencia se incrementaría ante un nuevo incumplimiento de las reglas fiscales.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,19,98,"En cuanto al endeudamiento del SPNF, el CF opina que los niveles de deuda bruta previstos para los años entre 2024 y 2028 en un escenario base no generarían un problema de sostenibilidad fiscal y son consistentes con los supuestos contemplados en el MMM. No obstante, el CF considera importante tener presentes los altos riesgos a los que está expuesto una economía como la peruana (por ejemplo, desastres naturales) que pueden generar grandes desviaciones en períodos relativamente cortos de tiempo. Por su parte, el CF considera que el incremento del endeudamiento neto y la reducción de los activos financieros refleja un deterioro significativo de las cuentas fiscales en los últimos años, por lo que sugiere que en la versión final del MMM se profundice el análisis en torno a estas variables.",2,0.4
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,19,96,"Sobre los ingresos de mediano plazo, el CF advierte que la proyección del MMM refleja que los ingresos fiscales dependerían de fuentes transitorias y no hay perspectivas de incremento de ingresos de carácter permanente. En un contexto de necesidad de avanzar en la consolidación fiscal, el CF considera necesario iniciar un debate público y técnico alrededor de una reforma tributaria dirigida a incrementar los ingresos fiscales.",2,0.4
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,18,94,"Con relación a los ingresos públicos, el CF observa que su proyección para 2025 se explica principalmente por factores transitorios, asociados a la regularización del IR minero y a ingresos extraordinarios. El CF considera que utilizar recursos de naturaleza transitoria para incrementar el gasto público revela un escaso compromiso con la consolidación fiscal. El CF reitera que para que el .pe",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,18,93,"El CF considera que las proyecciones fiscales planteadas en el MMM trasladan prácticamente todo el peso de la consolidación fiscal al siguiente gobierno, lo cual genera un problema de inconsistencia temporal. Ello es especialmente evidente al analizar la senda del déficit fiscal estructural, indicador que se mantiene en alrededor de 3,0 por ciento del PBI potencial hasta 2025, y recién en 2026, año en el que entra la siguiente administración de gobierno, comienza a reducirse.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,18,92,"A juicio del CF, los factores que incrementan las posibilidades de incumplir las reglas fiscales en el futuro son la mala práctica de establecer metas fiscales coincidentes con los límites de las reglas fiscales, los riesgos de no alcanzar los resultados macroeconómicos que sustentan la proyección de ingresos, y el no poder controlar de manera efectiva las presiones por mayor gasto público en remuneraciones, pensiones e inversión. En ese sentido, el CF recomienda tomar medidas activas de ampliación de la base tributaria que permitan un crecimiento permanente de los ingresos fiscales y a la vez que se establezcan mecanismos efectivos de control del gasto público, así como abandonar las malas prácticas antes señalada.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,18,90,"Respecto al déficit fiscal, el CF considera que las proyecciones planteadas en el MMM conllevan dos problemas: (i) la senda propuesta tiene una alta probabilidad de ser incumplida, a pesar de la reciente ampliación de los topes establecidos por la regla de déficit fiscal, y (ii) se traslada en gran medida el esfuerzo de la consolidación fiscal al siguiente gobierno.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,16,79,"Sobre los activos financieros del SPNF, el CF resalta la continua reducción de esta variable como porcentaje del PBI y la expectativa, bajo los supuestos del MMM, de mantener esta tendencia en los próximos años. En este contexto el CF considera importante fortalecer el FEF de forma tal que se puedan acumular recursos en periodos de incremento de los ingresos. Para ello, los recursos de la Reserva Secundaría de Liquidez (RSL) deben ser empleados para los fines previstos en su marco legal, evitando un uso recurrente para financiar el déficit fiscal que podría reducir la acumulación de recursos en el FEF. Como se ha señalado en informes previos, el CF considera importante recuperar la disponibilidad de activos líquidos (buffers) suficiente para enfrentar escenarios adversos y por ello reitera la importancia de cumplir con el proceso de consolidación fiscal, a partir del cual se podrían generar las condiciones para ampliar la disponibilidad de activos líquidos al mismo tiempo que se favorece la reducción de la deuda bruta.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,16,78,"cuentas fiscales. Asimismo, el CF considera preocupante que en el MMM se proyecte un incremento de la deuda pública neta (de 22,5 por ciento del PBI en 2023 a 24,8 por ciento en 2028) y que incluso no se tenga previsto revertir este aumento al 2035.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,15,77,"Respecto al endeudamiento neto del SPNF, el CF nota que en el MMM se menciona la proyección de la deuda neta solo para años específicos, pero no se profundiza en el análisis de su trayectoria o la dinámica de los activos financieros como uno de sus componentes. El CF considera que la deuda neta es un indicador clave de la posición financiera del gobierno, por lo que reitera su recomendación de incorporar la proyección explícita de dicha variable y la de los activos no financieros del SPNF en la versión final del MMM y sus posteriores actualizaciones. El CF resalta que, acorde con el supuesto de uso de activos en 2024-2025 y la persistencia de un déficit fiscal por encima de su guía de largo plazo, el crecimiento de la deuda neta es superior al de la deuda bruta y recién a partir de 2028 empezará a reducirse. En ese sentido, el CF considera que el significativo incremento del endeudamiento neto, desde un mínimo de 2,7 por ciento del PBI registrado en 2013 hasta el 24,8 por ciento del PBI previsto en el MMM para 2028, es una muestra clara del deterioro gradual y sostenido de la solidez de nuestras .pe",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,16,80,"En cuanto a los riesgos fiscales, el CF comparte varias de las preocupaciones identificadas en el MMM, pero también considera que existen otros riesgos relevantes que no han sido adecuadamente profundizados o abordados, incluyendo algunos generados por decisiones del propio gobierno. En particular, el CF coincide con que uno de los principales riesgos macroeconómicos de corto plazo es el riesgo cambiario. Como se ha advertido desde que la proporción de la deuda emitida en moneda extranjera se incrementó significativamente durante la pandemia, la deuda pública en Perú es más sensible a variaciones del tipo de cambio que afectan el tamaño del endeudamiento y el pago de intereses. En ese sentido, el CF considera positivo que parte de las Operaciones de Administración de Deuda (OAD) efectuadas recientemente hayan tenido por objetivo recomprar bonos emitidos en moneda extranjera, reduciendo gradualmente la exposición a riesgo cambiario.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,15,74,"En cuanto a la deuda pública bruta del SPNF, el CF observa que la proyección es consistente con los supuestos señalados en el MMM, bajo los cuales el nivel de endeudamiento bruto se mantiene cercano a 33 por ciento del PBI entre 2024 y 2028. Si bien el CF considera que mantener dicho nivel de endeudamiento como un escenario base para los próximos años no generaría un problema de sostenibilidad fiscal, deben tenerse presentes los sustanciales riesgos a los que está expuesta una economía como la peruana, tales como desastres naturales o los vaivenes en los precios de materias primas. De materializarse un escenario de riesgo, la deuda podría desviarse significativamente respecto a su previsión incluso en periodos relativamente cortos de tiempo. Asimismo, cabe señalar que parte del déficit generado en el corto plazo es cubierto por la disposición de activos financieros.",2,0.4
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,14,71,"Para 2025, año para el cual se está formulando el presupuesto, se prevé que el gasto público crezca 3,9 por ciento real y aumente en 0,2 puntos porcentuales del PBI para ubicarse en 20,7 por ciento del PBI. Este crecimiento del gasto sería posible por el incremento transitorio de los ingresos y por la flexibilización de la regla del déficit fiscal. El CF considera que esta dinámica del gasto se antepone a un proceso de consolidación fiscal ordenado y creíble, y a una política de prudencia fiscal en la que se generen ahorros precautorios en momentos de crecimientos cíclicos de los ingresos. Además, el CF nota que, para 2025, se prevé que el gasto en remuneraciones crezca muy por debajo de lo que ha crecido en los últimos dos años, lo cual sería saludable para las finanzas públicas, pero pareciera de difícil cumplimiento debido a las políticas remunerativas recientemente impulsadas por los poderes Ejecutivo y Legislativo. Cabe destacar que el CF se ha visto imposibilitado de evaluar la consistencia y la razonabilidad de estas proyecciones pues no se le ha brindado información suficiente para validar la existencia de una adecuada vinculación de las proyecciones con la asignación presupuestaria de los gastos de personal para el año 2025. Más aún, el CF recuerda que el año pasado el MMM subestimó el gasto en remuneraciones del año 2024 en aproximadamente S/ 4 mil millones, lo cual mostró una flagrante y significativa inconsistencia entre el MMM y el presupuesto.",4,0.8
Pronunciamiento-pMMM-25-28-vf.pdf,2024.0,2024-08-15,,15,76,"Más allá del horizonte de proyección del MMM, el CF reitera que reducir el nivel de endeudamiento por debajo del umbral de 30 por ciento del PBI dependerá de la capacidad de mantener resultados primarios superavitarios durante periodos de tiempo prolongados. Bajo los supuestos del MMM, alcanzar la proyección de endeudamiento a 2035 requiere de resultados primarios cercanos a 0,8 por ciento del PBI a partir de 2028 (algo no observado desde 2014), y cuanto más se posponga la consolidación mayor tendrá que ser el esfuerzo fiscal futuro. El CF opina que alcanzar y sostener este nivel de resultado primario a lo largo del tiempo requiere de reformas que no están contempladas en el MMM, tanto para el control del gasto público como para la generación de mayores ingresos permanentes.",4,0.8
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,6,31,"El CF resalta que el incremento de la deuda pública en 2021 fue significativamente superior a lo requerido para cubrir el financiamiento del déficit fiscal, lo cual permitió la recomposición parcial de activos líquidos utilizados para atender la emergencia sanitaria. Como se mencionó en un informe previo, el CF considera que la recomposición de los activos líquidos (como los del Fondo de Estabilización Fiscal) es necesaria para afrontar crisis futuras, pero también advierte que hacerlo mediante mayor endeudamiento conlleva un costo financiero por el mayor pago de intereses.",2,0.4
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,5,29,"Considerando que parte de los factores que explican la reducción del déficit fiscal son de naturaleza transitoria, la consolidación fiscal necesaria para recuperar las fortalezas fiscales utilizadas en respuesta a la crisis sanitaria requerirá de medidas que permitan incrementar los ingresos permanentes y controlar el gasto público en el mediano plazo. El CF opina que la implementación",4,0.8
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,5,25,"Del mismo modo, es preciso señalar que, de acuerdo con el MRTF-SN, ante el incumplimiento de las reglas o de la obligación de enviar la información para la verificación del cumplimiento de estas se aplican medidas correctivas. Estas medidas son: i) el monitoreo preventivo, ii) el impedimento de concertar nuevo endeudamiento de corto plazo, y iii) el impedimento de acceder a la suscripción de nuevos contratos de Asociaciones Público-Privadas o de nuevos convenios de Obras por Impuestos.",4,0.8
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,2,9,"En 2021, los gobiernos regionales (GRs) obtuvieron un resultado económico superavitario equivalente a 0,1 por ciento del PBI, mayor al registrado en 2020 (-0,1 por ciento del PBI). La mejora en resultado económico se explica por un crecimiento de los ingresos de los gobiernos regionales de 9,1 por ciento en términos reales, el cual superó al crecimiento del gasto no financiero de los GRs, que fue de 6,3 por ciento del PBI. Resalta que, en 2021, los ingresos de los gobiernos regionales producto de las transferencias RRNN se incrementaron en 62 por ciento en términos reales.",1,0.2
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,8,39,"La evaluación del cumplimiento de las reglas fiscales subnacionales en 2021 muestra, en términos generales, un bajo nivel de incumplimiento de estas. No obstante, el CF nota que hay casos particulares, principalmente en GLs, en los cuales estas reglas fiscales no están siendo las adecuadas para asegurar la sostenibilidad fiscal.",2,0.4
PronunciamientoDCRF-RFSN-2021-vf.pdf,2022.0,2022-07-15,,7,36,"En el caso particular de Lima Metropolitana, al ser el gobierno local más importante por su tamaño relativo, el CF también observa con preocupación que entre 2017 y 2021 sus niveles de endeudamiento se elevaron en 18 por ciento, mientras que en el mismo periodo sus ingresos totales se redujeron 37 por ciento, lo cual ha originado que su ratio de SDT entre ingresos corrientes suba de 125 por ciento en 2017, a más de 160 por ciento en 2021. Por otro lado, el CF también debe resaltar que, si bien Lima Metropolitana cuenta con dos calificaciones crediticias de BBB+ que le permite estar exceptuada de las medidas correctivas por incumplir las reglas fiscales, existen otras calificadoras que no le conceden el grado de inversión. En ese sentido, el CF recomienda que se reevalúe la conveniencia de establecer como motivo de estar exento de las reglas fiscales el contar con grado de inversión o, en su defecto, que se prevean mecanismos de control adicionales para las entidades exceptuadas.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,2,8,"El CF señala que, si bien en los últimos años se han implementado algunas medidas tributarias que aumentan los ingresos permanentes, su efecto positivo, pero moderado, se ve contrarrestado por la proliferación de beneficios tributarios aprobados. Ante ello, el CF exhorta a evitar la creación de tratamientos tributarios preferenciales que erosionan la base tributaria y hacen más complejo el sistema tributario.",2,0.4
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,1,5,"El CF considera muy poco probable el cumplimiento de las reglas fiscales a partir de 2026 en ausencia de medidas de consolidación fiscal significativas. Por ello, exhorta a adoptar, en el corto plazo, medidas concretas para cumplir con la senda fiscal vigente. No retornar a una senda fiscal equilibrada podría llevar a un deterioro de la calificación crediticia del país, lo que afectaría tanto el costo de financiamiento del sector público como del sector privado, y podría influir negativamente en los flujos de inversión.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,2,9,"La economía peruana está expuesta a múltiples riesgos fiscales, y varios de ellos surgen de las autoridades del Poder Legislativo y del Poder Ejecutivo. Estos riesgos incluyen: (i) el deterioro del contexto económico global; (ii) optimismo en las proyecciones que se emplean para la formulación presupuestal; (iii) iniciativas legislativas que generan mayor gasto público o limitan la capacidad recaudatoria; (iv) la situación financiera de Petroperú; y (v) presiones de gasto asociadas a la ejecución simultánea de grandes proyectos de infraestructura que excedan el espacio fiscal disponible a mediano plazo. Ante estos riesgos, el CF insta a incorporar criterios de responsabilidad fiscal en las decisiones de los distintos poderes del Estado con el fin de no menoscabar la sostenibilidad fiscal del país.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,2,11,"El CF considera fundamental que el IAPM —documento base para la elaboración del presupuesto— sea evaluado por este órgano colegiado antes de su publicación, tal como ocurre con el MMM. Bajo el mecanismo actual, el CF solo puede emitir su opinión una vez publicado el IAPM, lo que le impide alertar oportunamente al MEF sobre posibles sesgos o riesgos en las proyecciones, debilitando así la institucionalidad fiscal.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,10,47,"Frente a este riesgo, el CF recomienda: i) transparentar con urgencia el impacto fiscal que tendría la cartera de inversiones priorizada; y ii) precisar el espacio fiscal disponible, asegurando su consistencia con el proceso de consolidación fiscal en curso en el mediano plazo y la capacidad presupuestal de largo plazo.",2,0.4
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,8,34,"En materia de política tributaria, el CF destaca que, si bien se han implementado algunas medidas tributarias que aumentan los ingresos de forma permanente (como el IGV e ISC aplicados a servicios digitales ), su efecto positivo se ve contrarrestado por la proliferación de beneficios tributarios aprobados en los últimos años. Desde 2023 se han aprobado 19 leyes que otorgan beneficios de este tipo. Además, a la fecha, el CF ha identificado al menos 32 iniciativas legislativas en el Congreso de la República que proponen crear, ampliar o prorrogar beneficios tributarios. Ante este panorama, el CF reitera su exhortación a evitar la creación de tratamientos tributarios preferenciales, los cuales no solo erosionan la base tributaria, sino que también aumentan la complejidad e ineficiencia del sistema tributario. Por ello, insta al Poder Ejecutivo a adoptar una postura más enérgica frente a estas iniciativas, ya sea mediante la observación de las autógrafas o, cuando lo amerite, recurriendo al Tribunal Constitucional, con el objetivo de evitar la proliferación de beneficios carentes de un sustento técnico adecuado.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,8,35,"El CF nota que la proyección del gasto no financiero del gobierno general (GNFGG) del IAPM para todo el horizonte de proyección (2025-2028) estaría siendo determinada para forzar el cumplimiento de la regla del déficit fiscal, en lugar de reflejar un proceso planificado de consolidación fiscal, con una senda ordenada y realista de los distintos rubros del gasto público.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,10,45,"Por lo expuesto, el cumplimiento de las proyecciones de gasto del IAPM requiere un estricto control presupuestal frente a las crecientes presiones de gasto. Estas presiones provienen tanto del Poder Ejecutivo –principalmente a través de ambiciosos proyectos de infraestructura– como del Legislativo, mediante la aprobación de normas que incrementan el gasto público. Ambas fuentes comprometen la sostenibilidad de las finanzas públicas y exigen la implementación de medidas correctivas oportunas.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,7,30,"En cuanto a la proyección de ingresos para 2025, el CF advierte que el significativo incremento de ingresos proyectado (8,1% en términos reales) responde principalmente a factores de naturaleza transitoria, como el proceso de regularización tributaria extraordinaria. En este contexto, el CF enfatiza la necesidad de evitar el uso de ingresos no recurrentes para financiar gastos permanentes, práctica que comprometería el proceso de consolidación fiscal. Esta preocupación adquiere mayor .pe",2,0.4
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,1,6,Las proyecciones del IAPM trasladan la mayor parte del esfuerzo de consolidación fiscal al próximo gobierno. Esta situación genera un problema de inconsistencia temporal que resta credibilidad a las metas fiscales de mediano plazo. Esto podría agravarse todavía más si el nuevo impulso que está dando el gobierno a las Asociaciones Público-Privadas (APP) genera obligaciones de gasto que superen el espacio fiscal disponible consistente con las metas de consolidación.,4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,11,51,"En ese sentido, el CF reitera su recomendación de publicar proyecciones fiscales del año en curso con frecuencia mensual, a fin de facilitar el monitoreo de la trayectoria de los indicadores fiscales y asegurar su consistencia con el cumplimiento de las reglas fiscales. Ello permitiría reaccionar oportunamente ante posibles desvíos de dicha trayectoria. En este contexto, el CF recomienda tomar medidas que aseguren un estricto control del gasto, evitando autorizaciones adicionales que excedan lo actualmente presupuestado, salvo que estas sean compensadas con reducciones en otros rubros.",2,0.4
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,12,55,"Más allá del horizonte de proyección del IAPM, el CF reitera que reducir la deuda pública por debajo del umbral de 30% del PBI necesita la generación de resultados primarios superavitarios durante periodos de tiempo prolongados. Bajo las proyecciones del IAPM, esto implica mantener un superávit primario promedio de al menos 0,5% del PBI durante los siguientes 10 años, un registro no observado desde 2014 y cuya dificultad seguirá incrementándose conforme más se posponga el proceso de consolidación. Para ello, se requiere de reformas que no han sido contempladas en el IAPM, tanto para el control del gasto público como para la generación de mayores ingresos permanentes, y que deberán sostenerse a lo largo múltiples administraciones gubernamentales.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,11,54,"En cuanto a la proyección de la deuda pública el CF resalta que, si bien la trayectoria 2025-2028 es consistente con los supuestos macrofiscales contemplados en el IAPM, su cumplimiento está sujeto a una reducción poco creíble del déficit fiscal. El CF reitera que mantener dicho nivel de endeudamiento en los próximos años no generaría un problema serio de sostenibilidad fiscal, pero deben tenerse presentes los altos riesgos a los que está expuesta una economía como la peruana y que podrían generar desviaciones sustanciales en la trayectoria de la deuda pública y al mayor pago de sus correspondientes intereses. En ese sentido, el CF resalta que mantener el control del endeudamiento requiere de restringir el tamaño del gasto público a la disponibilidad de ingresos permanentes en general.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,12,58,"Respecto al análisis de riesgos fiscales, el CF coincide con la importancia de varios de los riesgos identificados en el IAPM tales como la incertidumbre del contexto internacional, la exposición de la deuda a riesgo cambiario, y la materialización de presiones legislativas que irrogan gasto o brindan tratamientos tributarios preferenciales. En informes y comunicados previos el CF ha alertado sobre la relevancia de estos riesgos, y considera que siguen latentes, siendo necesario continuar con su monitoreo y gestión.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,13,61,"La gestión de los riesgos descritos previamente recae principalmente sobre las autoridades del Poder Legislativo y del Poder Ejecutivo, motivo por el que el CF los insta a incorporar criterios de responsabilidad fiscal en sus decisiones a fin de evitar comprometer el cumplimiento de las metas fiscales y generar presiones de gasto incompatibles con la capacidad presupuestaria de largo plazo, que menoscaben la sostenibilidad fiscal del país. En adelante, el cumplimiento de las metas fiscales debe ser una prioridad para todos los actores políticos, pues incumplimientos recurrentes pueden deteriorar la calificación crediticia del país, afectando el costo de financiamiento del sector público y el sector privado, e influyendo negativamente en los flujos de inversión.",4,0.8
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,13,62,"El CF saluda la apertura del MEF y de su equipo técnico para compartir, previo a la publicación del IAPM, parte de los supuestos empleados para la formulación de proyecciones oficiales, así como el envío oportuno de información para el desarrollo del presente informe de opinión. Sin desmerecer lo señalado anteriormente, el CF considera fundamental que el IAPM —documento base para la elaboración del presupuesto— sea evaluado por este órgano colegiado antes de su publicación, tal como se realiza con el MMM. Bajo el mecanismo actual, el CF solo puede emitir su opinión una vez publicado el IAPM, lo que le impide alertar oportunamente al MEF sobre posibles sesgos o riesgos en las proyecciones.",2,0.4
Pronunciamiento-IAPM25-28-VF.pdf,2025.0,2025-05-15,,11,52,"El CF considera altamente improbable el cumplimiento de las reglas fiscales a partir de 2026 en ausencia de medidas de consolidación fiscal concretas que permitan incrementar los ingresos fiscales permanentes y contener las presiones por mayor gasto público. El CF opina que, en ausencia de estas medidas tomadas prontamente, se generará un problema de inconsistencia temporal debido a que se trasladará la mayor parte de la consolidación al próximo gobierno. Como muestra de este problema, el GNFGG (excluyendo la capitalización de Petroperú en 2024) se incrementaría en aproximadamente S/ 11 mil millones en 2025, mientras que en los años siguientes ese gasto crecería, en promedio, S/ 7,4 mil millones.",4,0.8
Comunicado-CF-161220.pdf,2020.0,2020-12-16,,1,1,"El Consejo Fiscal (CF) expresa su preocupación por la aprobación, por parte del Congreso de la República, de un grupo de iniciativas legislativas referidas a diversos aspectos laborales aplicables a los trabajadores del Sector Público. Tales medidas, además de reducir la calidad del gasto público, generarán un aumento significativo del mismo en los próximos años, lo cual no atiende la necesidad de iniciar un proceso de consolidación fiscal que permita asegurar la sostenibilidad de las finanzas públicas, que se han visto seriamente afectadas por la crisis del COVID-19. Estos proyectos de ley aprobados son: 1. La autógrafa que deroga el Decreto de Urgencia N 014-2020 que regula los procesos de negociaciones colectivas en el Sector Público (aprobada el 25 de noviembre de 2020).",4,0.8
Comunicado-CF-161220.pdf,2020.0,2020-12-16,,1,4,"La derogación del DU N 014-2020 conllevará que los acuerdos logrados o los laudos arbitrales que se deriven de procesos de negociación colectiva, se expidan sin la observancia obligatoria del informe económico financiero que debe emitir el Ministerio de Economía y Finanzas, el cual busca brindar información a las partes involucradas en la negociación (trabajadores, entidad pública y árbitros) sobre hasta qué punto los petitorios de los servidores públicos son atendibles sin transgredir los principios de responsabilidad fiscal y equilibrio presupuestario. Corresponde indicar que el propio Tribunal Constitucional ha resaltado que la normatividad sobre negociaciones colectivas en el sector público debe asegurar que el ejercicio de dicho derecho no genere “(...) un exceso de gastos que conlleven un desbalance en el presupuesto general de la república”.",4,0.8
Pronunciamiento-IAPM24-27-vf.pdf,2024.0,2024-05-16,,9,44,"En cuanto al gasto no financiero del Gobierno General, el CF resalta que en el periodo 2024-2027 sus niveles se determinan a partir de la propuesta del déficit fiscal y no necesariamente sobre límites prudentes en aumentos del gasto, acordes con proceso de consolidación fiscal y el objetivo de darle un manejo menos procíclico. El CF advierte que la senda de GNFGG prevista en el IAPM podría estar sujeta a presiones adicionales que, en caso de materializarse, conllevarían a continuar aplazando el proceso de consolidación fiscal. Dichas presiones provienen de las iniciativas legislativas que crean mayores gastos públicos permanentes, sobre todo en personal y pensiones. En ese sentido, el CF considera necesario establecer un control riguroso del crecimiento del gasto público sin dejar de incidir en la necesidad de gestionar por resultados.",4,0.8
Pronunciamiento-IAPM24-27-vf.pdf,2024.0,2024-05-16,,10,48,"En ese sentido, el CF considera positiva la iniciativa del Gobierno para que el proceso de negociaciones colectivas sea acorde con las reglas fiscales, tal como se ha solicitado en el proyecto de delegación de facultades. Sin perjuicio de ello, el CF considera importante resaltar que solo durante 2023 y 2024 el gasto en remuneraciones habrá crecido 0,6 puntos porcentuales del PBI (de 5,9 por ciento del PBI en 2022 a 6,5 por ciento del PBI en 2024). Este fuerte incremento del gasto en remuneraciones, en un contexto en el que se buscaba avanzar en la consolidación fiscal (como planteaban la Ley N 31541 y los MMM de agosto de 2022 y agosto de 2023), refleja la necesidad de mejorar el diseño de las reglas fiscales de gasto. El actual diseño de estas reglas limita el crecimiento del gasto no financiero y el crecimiento del gasto corriente sin mantenimiento basado en un crecimiento promedio de largo plazo del PBI y no corrige por gastos extraordinarios como los efectuados durante toda la época de la pandemia. Ello ocasiona que las reglas de gasto se cumplan de manera holgada y sean irrelevantes en el actual manejo fiscal puesto que se parte de niveles de gasto históricamente elevados. Así, el CF nota que parte de los gastos temporales generados durante la pandemia han sido reemplazados por gastos de carácter permanente lo cual contribuye a tener mayores niveles de gasto que devienen en inconsistencia de las reglas. Un sinceramiento en estos topes es algo de real importancia en las actuales circunstancias.",4,0.8
Pronunciamiento-IAPM24-27-vf.pdf,2024.0,2024-05-16,,11,50,"Para los siguientes años, si bien la proyección de inversión pública propuesta en el IAPM prevé un crecimiento más cercano a los niveles observados históricamente (en contraste al MMM ), el CF nota que existen presiones para aumentar la inversión pública en el corto y mediano plazo, lo que podría dificultar el cumplimiento de la senda de consolidación fiscal. Reconociendo la necesidad de realizar las inversiones necesarias para cerrar la brecha de infraestructura del país, el CF recomienda establecer mecanismos para priorizar la ejecución de obras públicas, de acuerdo con la capacidad de recaudación de ingresos permanentes.",4,0.8
Pronunciamiento-IAPM24-27-vf.pdf,2024.0,2024-05-16,,12,55,"En cuanto a la proyección de endeudamiento público, el CF señala que la revisión al alza de la trayectoria de la deuda bruta para el periodo 2024-2027 es consistente con la actualización de supuestos macrofiscales, en particular con la revisión a la senda de déficit fiscal. A pesar del incremento en la trayectoria de endeudamiento, el CF considera que estabilizar la deuda en niveles cercanos al 33,5 por ciento del PBI durante el horizonte de proyección del IAPM no supone un problema de sostenibilidad fiscal en el escenario base y en la medida que la dinámica del gasto público se mantenga vinculada a la capacidad de recaudación fiscal. En el largo plazo, el CF reitera que reducir el nivel de endeudamiento por debajo del umbral de 30 por ciento del PBI dependerá de la capacidad de mantener resultados primarios superavitarios durante periodos de tiempo prolongados.",1,0.2
